City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Year,Month,Day
Ahmedabad,2015-06-04,25.14,118.12710293078135,6.01,18.73,24.74,23.48347601937197,6.01,38.05,38.52,0.0,0.0,0.0,192.0,Moderate,2015,6,4
Ahmedabad,2015-06-05,87.03,118.12710293078135,8.05,17.88,25.53,23.48347601937197,8.05,23.84,48.22,0.0,0.0,0.0,310.0,Very Poor,2015,6,5
Ahmedabad,2015-06-06,89.6,118.12710293078135,6.59,19.84,25.9,23.48347601937197,6.59,48.05,44.78,0.0,0.0,0.0,223.0,Poor,2015,6,6
Ahmedabad,2015-06-07,80.69,118.12710293078135,6.86,16.07,22.25,23.48347601937197,6.86,39.85,32.65,0.0,0.0,0.0,192.0,Moderate,2015,6,7
Ahmedabad,2015-06-08,44.75,118.12710293078135,7.76,16.53,24.29,23.48347601937197,7.76,9.89,8.07,0.0,0.0,0.0,191.0,Moderate,2015,6,8
Ahmedabad,2015-06-09,38.11,118.12710293078135,7.41,11.62,19.03,23.48347601937197,7.41,3.13,6.69,2.5,5.93,0.74,184.0,Moderate,2015,6,9
Ahmedabad,2015-06-10,45.5,118.12710293078135,8.56,15.59,24.15,23.48347601937197,8.56,0.76,3.82,5.09,8.52,1.82,220.0,Poor,2015,6,10
Ahmedabad,2015-06-11,36.98,118.12710293078135,8.21,11.52,19.74,23.48347601937197,8.21,0.52,5.17,3.63,8.16,1.33,215.0,Poor,2015,6,11
Ahmedabad,2015-06-12,43.58,118.12710293078135,8.26,13.33,21.58,23.48347601937197,8.26,1.02,7.56,3.59,6.79,1.5,226.0,Poor,2015,6,12
Ahmedabad,2015-06-13,45.49,118.12710293078135,9.63,14.91,24.53,23.48347601937197,9.63,0.81,2.94,3.67,6.62,1.17,251.0,Poor,2015,6,13
Ahmedabad,2015-06-14,38.06,118.12710293078135,8.67,18.57,27.25,23.48347601937197,8.67,1.05,4.63,2.85,5.12,0.74,216.0,Poor,2015,6,14
Ahmedabad,2015-06-15,45.41,118.12710293078135,9.35,20.55,29.9,23.48347601937197,9.35,0.74,4.5,2.83,7.18,0.82,237.0,Poor,2015,6,15
Ahmedabad,2015-06-16,37.71,118.12710293078135,8.54,16.26,24.8,23.48347601937197,8.54,0.87,4.6,2.52,7.61,0.81,198.0,Moderate,2015,6,16
Ahmedabad,2015-06-17,32.37,118.12710293078135,7.53,14.36,21.89,23.48347601937197,7.53,2.17,12.17,1.88,7.92,0.69,195.0,Moderate,2015,6,17
Ahmedabad,2015-06-18,34.74,118.12710293078135,7.59,13.51,21.11,23.48347601937197,7.59,4.11,12.22,1.82,6.19,0.47,187.0,Moderate,2015,6,18
Ahmedabad,2015-06-19,32.56,118.12710293078135,7.34,13.91,21.25,23.48347601937197,7.34,4.04,11.85,2.55,9.3,0.97,181.0,Moderate,2015,6,19
Ahmedabad,2015-06-20,29.28,118.12710293078135,7.55,11.68,19.23,23.48347601937197,7.55,4.01,12.64,1.64,7.0,0.62,179.0,Moderate,2015,6,20
Ahmedabad,2015-06-21,20.46,118.12710293078135,7.15,10.61,17.76,23.48347601937197,7.15,5.62,12.7,1.26,5.17,0.32,188.0,Moderate,2015,6,21
Ahmedabad,2015-06-22,26.07,118.12710293078135,7.99,11.07,19.06,23.48347601937197,7.99,4.1,10.57,1.5,6.9,0.63,190.0,Moderate,2015,6,22
Ahmedabad,2015-06-23,21.43,118.12710293078135,7.45,11.16,18.62,23.48347601937197,7.45,4.99,7.38,1.4,6.69,0.76,185.0,Moderate,2015,6,23
Ahmedabad,2015-06-24,11.91,118.12710293078135,7.34,10.1,17.44,23.48347601937197,7.34,10.86,5.47,1.3,12.23,0.73,189.0,Moderate,2015,6,24
Ahmedabad,2015-06-25,57.75,118.12710293078135,8.68,9.68,18.36,23.48347601937197,8.68,12.28,3.06,1.98,6.51,0.74,196.0,Moderate,2015,6,25
Ahmedabad,2015-06-26,66.39,118.12710293078135,8.58,12.79,21.36,23.48347601937197,8.58,11.09,4.96,1.76,6.18,0.57,201.0,Poor,2015,6,26
Ahmedabad,2015-06-27,62.61,118.12710293078135,9.15,9.83,18.98,23.48347601937197,9.15,12.31,6.44,1.87,5.47,0.37,231.0,Poor,2015,6,27
Ahmedabad,2015-06-28,47.5,118.12710293078135,8.07,9.53,17.59,23.48347601937197,8.07,13.91,7.28,1.34,3.97,0.12,196.0,Moderate,2015,6,28
Ahmedabad,2015-06-29,111.8,118.12710293078135,9.23,11.51,20.74,23.48347601937197,9.23,5.27,5.99,1.84,5.69,0.28,220.0,Poor,2015,6,29
Ahmedabad,2015-06-30,30.0,118.12710293078135,8.87,13.59,22.64,23.48347601937197,8.87,8.09,6.31,1.32,4.59,0.16,244.0,Poor,2015,6,30
Ahmedabad,2015-07-01,4.66,118.12710293078135,9.01,10.9,20.36,23.48347601937197,9.01,7.31,6.38,1.27,3.94,0.13,223.0,Poor,2015,7,1
Ahmedabad,2015-07-02,48.72,118.12710293078135,9.56,11.94,21.5,23.48347601937197,9.56,5.72,6.61,1.77,4.96,0.39,230.0,Poor,2015,7,2
Ahmedabad,2015-07-03,49.7,118.12710293078135,9.43,9.81,19.23,23.48347601937197,9.43,6.78,6.42,2.0,4.79,0.31,243.0,Poor,2015,7,3
Ahmedabad,2015-07-04,48.1,118.12710293078135,8.03,9.53,17.57,23.48347601937197,8.03,9.33,7.6,1.68,4.41,0.18,215.0,Poor,2015,7,4
Ahmedabad,2015-07-05,47.43,118.12710293078135,8.11,9.45,17.56,23.48347601937197,8.11,7.93,7.08,2.1,3.6,0.13,199.0,Moderate,2015,7,5
Ahmedabad,2015-07-06,51.74,118.12710293078135,8.91,12.38,21.28,23.48347601937197,8.91,10.05,5.78,2.15,3.64,0.27,200.0,Moderate,2015,7,6
Ahmedabad,2015-07-07,42.68,118.12710293078135,9.74,11.08,20.82,23.48347601937197,9.74,10.87,4.44,1.62,4.96,0.39,226.0,Poor,2015,7,7
Ahmedabad,2015-07-08,38.45,118.12710293078135,10.55,7.8,18.35,23.48347601937197,10.55,10.28,3.24,2.46,4.79,0.41,241.0,Poor,2015,7,8
Ahmedabad,2015-07-09,46.69,118.12710293078135,11.48,0.17,11.64,23.48347601937197,11.48,10.25,5.76,1.77,4.34,0.15,222.0,Poor,2015,7,9
Ahmedabad,2015-07-10,55.27,118.12710293078135,11.55,0.12,11.66,23.48347601937197,11.55,12.7,6.55,1.69,4.17,0.22,223.0,Poor,2015,7,10
Ahmedabad,2015-07-11,149.03,118.12710293078135,11.49,0.16,11.65,23.48347601937197,11.49,10.07,7.27,1.71,5.72,0.19,248.0,Poor,2015,7,11
Ahmedabad,2015-07-12,86.57,118.12710293078135,11.47,0.17,11.64,23.48347601937197,11.47,11.09,6.53,1.57,3.85,0.09,300.0,Poor,2015,7,12
Ahmedabad,2015-07-13,111.77,118.12710293078135,11.3,0.24,11.53,23.48347601937197,11.3,7.73,4.67,1.72,4.52,0.16,232.0,Poor,2015,7,13
Ahmedabad,2015-07-14,151.4,118.12710293078135,10.8,0.36,11.16,23.48347601937197,10.8,7.8,5.46,0.95,3.54,0.12,330.0,Very Poor,2015,7,14
Ahmedabad,2015-07-15,51.35,118.12710293078135,8.0,2.69,10.67,23.48347601937197,8.0,10.0,5.76,1.54,4.32,0.35,223.0,Poor,2015,7,15
Ahmedabad,2015-07-16,65.37,118.12710293078135,0.64,8.07,8.57,23.48347601937197,0.64,16.31,8.02,1.63,4.34,0.28,105.0,Moderate,2015,7,16
Ahmedabad,2015-07-17,56.28,118.12710293078135,0.6,8.02,8.51,23.48347601937197,0.6,18.93,6.2,1.52,3.74,0.29,101.0,Moderate,2015,7,17
Ahmedabad,2015-07-18,48.17,118.12710293078135,0.65,8.0,8.55,23.48347601937197,0.65,18.99,7.97,1.23,4.74,0.12,93.0,Satisfactory,2015,7,18
Ahmedabad,2015-07-19,33.56,118.12710293078135,0.72,7.89,8.56,23.48347601937197,0.72,11.28,10.18,0.61,3.85,0.08,67.0,Satisfactory,2015,7,19
Ahmedabad,2015-07-20,31.3,118.12710293078135,0.55,8.1,8.49,23.48347601937197,0.55,10.29,7.44,0.52,2.31,0.06,60.0,Satisfactory,2015,7,20
Ahmedabad,2015-07-21,48.12,118.12710293078135,0.67,7.9,8.43,23.48347601937197,0.67,1.28,6.3,5.0,21.75,1.54,166.4635814889336,Moderate,2015,7,21
Ahmedabad,2015-07-22,57.11,118.12710293078135,0.55,8.28,8.42,23.48347601937197,0.55,14.58,2.6,2.81,14.53,1.87,90.0,Satisfactory,2015,7,22
Ahmedabad,2015-07-23,34.72,118.12710293078135,0.1,9.73,7.88,23.48347601937197,0.1,13.62,4.87,1.44,5.22,0.38,78.0,Satisfactory,2015,7,23
Ahmedabad,2015-07-24,29.22,118.12710293078135,0.06,9.57,7.77,23.48347601937197,0.06,13.58,5.08,1.37,3.65,0.32,48.0,Good,2015,7,24
Ahmedabad,2015-07-25,29.79,118.12710293078135,0.14,8.64,7.97,23.48347601937197,0.14,15.11,5.34,0.36,1.05,0.14,53.0,Satisfactory,2015,7,25
Ahmedabad,2015-07-26,59.95,118.12710293078135,0.18,8.78,8.16,23.48347601937197,0.18,11.52,2.79,0.52,1.23,0.22,91.0,Satisfactory,2015,7,26
Ahmedabad,2015-07-27,19.2,118.12710293078135,1.52,9.45,9.74,23.48347601937197,1.52,11.23,4.61,1.29,3.29,0.15,70.0,Satisfactory,2015,7,27
Ahmedabad,2015-07-28,19.52,118.12710293078135,5.89,11.26,17.15,23.48347601937197,5.89,11.56,4.4,0.58,1.44,0.07,157.0,Moderate,2015,7,28
Ahmedabad,2015-07-29,35.16,118.12710293078135,5.75,10.89,16.64,23.48347601937197,5.75,14.7,3.67,1.61,3.71,0.48,158.0,Moderate,2015,7,29
Ahmedabad,2015-07-30,33.03,118.12710293078135,7.01,10.58,17.58,23.48347601937197,7.01,12.95,3.53,1.65,3.96,0.37,169.0,Moderate,2015,7,30
Ahmedabad,2015-07-31,40.95,118.12710293078135,6.92,10.47,17.39,23.48347601937197,6.92,19.8,3.38,2.05,5.08,0.44,174.0,Moderate,2015,7,31
Ahmedabad,2015-08-01,40.29,118.12710293078135,6.74,10.52,17.26,23.48347601937197,6.74,8.27,3.57,1.85,4.34,0.39,173.0,Moderate,2015,8,1
Ahmedabad,2015-08-02,41.16,118.12710293078135,6.91,10.51,17.42,23.48347601937197,6.91,13.48,3.69,1.8,4.23,0.33,172.0,Moderate,2015,8,2
Ahmedabad,2015-08-03,36.12,118.12710293078135,7.21,11.56,17.07,23.48347601937197,7.21,13.62,6.08,1.67,2.85,0.11,190.0,Moderate,2015,8,3
Ahmedabad,2015-08-04,28.51,118.12710293078135,6.69,20.52,27.21,23.48347601937197,6.69,5.69,7.65,1.36,2.17,0.09,171.0,Moderate,2015,8,4
Ahmedabad,2015-08-05,31.59,118.12710293078135,6.99,20.42,27.41,23.48347601937197,6.99,9.23,7.9,0.72,2.29,0.12,168.0,Moderate,2015,8,5
Ahmedabad,2015-08-06,42.56,118.12710293078135,7.17,20.4,27.57,23.48347601937197,7.17,6.28,9.86,1.36,2.94,0.28,172.0,Moderate,2015,8,6
Ahmedabad,2015-08-07,48.12,118.12710293078135,7.14,20.3,27.45,23.48347601937197,7.14,6.77,12.78,1.22,3.39,0.26,173.0,Moderate,2015,8,7
Ahmedabad,2015-08-08,37.09,118.12710293078135,7.22,20.21,27.42,23.48347601937197,7.22,8.66,7.94,0.86,2.98,0.16,175.0,Moderate,2015,8,8
Ahmedabad,2015-08-09,33.4,118.12710293078135,7.4,20.09,27.5,23.48347601937197,7.4,9.95,8.39,0.8,2.13,0.07,179.0,Moderate,2015,8,9
Ahmedabad,2015-08-10,38.64,118.12710293078135,7.35,20.21,27.55,23.48347601937197,7.35,9.74,6.28,1.31,2.8,0.27,174.0,Moderate,2015,8,10
Ahmedabad,2015-08-11,40.49,118.12710293078135,7.48,20.23,27.71,23.48347601937197,7.48,8.92,21.51,1.17,3.0,0.11,176.0,Moderate,2015,8,11
Ahmedabad,2015-08-12,41.37,118.12710293078135,7.47,20.2,27.68,23.48347601937197,7.47,11.73,19.8,1.82,2.85,0.17,179.0,Moderate,2015,8,12
Ahmedabad,2015-08-13,44.56,118.12710293078135,7.49,20.06,27.55,23.48347601937197,7.49,11.23,22.77,1.38,3.36,0.44,175.0,Moderate,2015,8,13
Ahmedabad,2015-08-14,65.68,118.12710293078135,7.57,19.94,27.51,23.48347601937197,7.57,8.21,30.21,3.62,5.79,1.0,177.0,Moderate,2015,8,14
Ahmedabad,2015-08-15,33.34,118.12710293078135,7.3,20.27,27.57,23.48347601937197,7.3,6.41,32.95,0.0,0.0,0.02,175.0,Moderate,2015,8,15
Ahmedabad,2015-08-16,39.17,118.12710293078135,7.35,20.24,27.58,23.48347601937197,7.35,9.17,26.64,0.79,0.76,0.14,174.0,Moderate,2015,8,16
Ahmedabad,2015-08-17,34.0,118.12710293078135,7.41,20.1,27.51,23.48347601937197,7.41,9.64,17.17,1.21,1.8,0.15,179.0,Moderate,2015,8,17
Ahmedabad,2015-08-18,36.38,118.12710293078135,7.31,20.14,27.45,23.48347601937197,7.31,10.65,13.35,2.0,4.33,0.35,177.0,Moderate,2015,8,18
Ahmedabad,2015-08-19,38.35,118.12710293078135,7.41,20.16,27.57,23.48347601937197,7.41,9.33,18.59,1.63,3.74,0.35,180.0,Moderate,2015,8,19
Ahmedabad,2015-08-20,38.5,118.12710293078135,12.38,19.67,30.02,23.48347601937197,12.38,10.37,16.33,1.56,2.97,0.42,274.0,Poor,2015,8,20
Ahmedabad,2015-08-21,39.61,118.12710293078135,17.31,14.84,32.15,23.48347601937197,17.31,10.76,5.38,1.67,3.17,0.24,310.0,Very Poor,2015,8,21
Ahmedabad,2015-08-22,61.79,118.12710293078135,17.24,14.82,32.06,23.48347601937197,17.24,12.39,8.06,0.91,1.81,0.2,303.0,Very Poor,2015,8,22
Ahmedabad,2015-08-23,43.22,118.12710293078135,17.17,14.82,31.99,23.48347601937197,17.17,11.68,37.87,1.29,3.06,0.14,302.0,Very Poor,2015,8,23
Ahmedabad,2015-08-24,33.41,118.12710293078135,17.12,14.86,31.98,23.48347601937197,17.12,12.96,86.83,1.08,2.1,0.05,302.0,Very Poor,2015,8,24
Ahmedabad,2015-08-25,36.9,118.12710293078135,17.08,14.85,31.93,23.48347601937197,17.08,4.73,54.01,0.91,1.25,0.16,302.0,Very Poor,2015,8,25
Ahmedabad,2015-08-26,36.36,118.12710293078135,17.11,14.79,31.9,23.48347601937197,17.11,8.86,77.3,0.0,0.0,0.06,302.0,Very Poor,2015,8,26
Ahmedabad,2015-08-27,32.64,118.12710293078135,17.01,14.84,31.85,23.48347601937197,17.01,7.05,62.31,0.0,0.0,0.01,302.0,Very Poor,2015,8,27
Ahmedabad,2015-08-28,38.23,118.12710293078135,17.07,14.89,31.96,23.48347601937197,17.07,10.9,55.94,0.0,0.0,0.01,302.0,Very Poor,2015,8,28
Ahmedabad,2015-08-29,39.86,118.12710293078135,16.98,14.83,31.81,23.48347601937197,16.98,10.02,96.83,0.0,0.01,0.02,301.0,Very Poor,2015,8,29
Ahmedabad,2015-08-30,72.74,118.12710293078135,17.04,14.84,31.88,23.48347601937197,17.04,4.23,99.03,0.0,0.0,0.0,302.0,Very Poor,2015,8,30
Ahmedabad,2015-08-31,43.2,118.12710293078135,17.05,14.86,31.91,23.48347601937197,17.05,5.96,59.99,0.0,0.0,0.11,302.0,Very Poor,2015,8,31
Ahmedabad,2015-09-01,63.2,118.12710293078135,17.03,14.82,31.85,23.48347601937197,17.03,3.69,7.57,0.0,0.0,0.0,302.0,Very Poor,2015,9,1
Ahmedabad,2015-09-02,64.73,118.12710293078135,17.01,14.82,31.83,23.48347601937197,17.01,6.45,12.13,0.0,0.0,0.0,302.0,Very Poor,2015,9,2
Ahmedabad,2015-09-03,65.28,118.12710293078135,17.04,14.85,31.89,23.48347601937197,17.04,6.13,18.2,0.0,0.0,0.0,301.0,Very Poor,2015,9,3
Ahmedabad,2015-09-04,67.86,118.12710293078135,16.97,14.87,31.84,23.48347601937197,16.97,8.87,16.53,0.0,0.0,0.0,302.0,Very Poor,2015,9,4
Ahmedabad,2015-09-05,52.4,118.12710293078135,16.97,14.81,31.78,23.48347601937197,16.97,9.89,22.55,0.0,0.0,0.0,301.0,Very Poor,2015,9,5
Ahmedabad,2015-09-06,33.33,118.12710293078135,16.95,14.89,31.84,23.48347601937197,16.95,6.88,33.58,0.0,0.0,0.0,302.0,Very Poor,2015,9,6
Ahmedabad,2015-09-07,29.52,118.12710293078135,16.94,14.88,31.82,23.48347601937197,16.94,8.56,40.65,0.0,0.0,0.02,301.0,Very Poor,2015,9,7
Ahmedabad,2015-09-08,15.53,118.12710293078135,17.0,14.85,31.85,23.48347601937197,17.0,15.13,34.18,0.0,0.0,0.0,301.0,Very Poor,2015,9,8
Ahmedabad,2015-09-09,57.51,118.12710293078135,16.31,50.9,67.22,23.48347601937197,16.31,8.73,15.39,0.0,10.52,4.88,166.4635814889336,Moderate,2015,9,9
Ahmedabad,2015-09-10,50.24,118.12710293078135,9.46,12.31,21.77,23.48347601937197,9.46,11.63,13.61,0.0,3.42,0.29,226.0,Poor,2015,9,10
Ahmedabad,2015-09-11,61.77,118.12710293078135,8.68,15.43,24.1,23.48347601937197,8.68,8.1,18.69,0.0,4.83,0.38,276.0,Poor,2015,9,11
Ahmedabad,2015-09-12,46.93,118.12710293078135,7.14,11.47,18.61,23.48347601937197,7.14,7.92,19.03,0.0,3.08,0.12,209.0,Poor,2015,9,12
Ahmedabad,2015-09-13,43.01,118.12710293078135,6.82,9.96,16.78,23.48347601937197,6.82,11.58,20.59,0.0,2.5,0.13,179.0,Moderate,2015,9,13
Ahmedabad,2015-09-14,42.06,118.12710293078135,8.43,11.35,19.78,23.48347601937197,8.43,11.63,28.09,0.0,3.19,0.2,197.0,Moderate,2015,9,14
Ahmedabad,2015-09-15,44.94,118.12710293078135,7.14,10.94,18.07,23.48347601937197,7.14,5.85,59.38,0.0,2.21,0.24,229.0,Poor,2015,9,15
Ahmedabad,2015-09-16,29.58,118.12710293078135,6.61,9.94,16.55,23.48347601937197,6.61,8.82,42.9,0.0,1.87,0.13,170.0,Moderate,2015,9,16
Ahmedabad,2015-09-17,32.15,118.12710293078135,6.5,9.7,16.2,23.48347601937197,6.5,9.2,39.02,0.0,2.73,0.19,164.0,Moderate,2015,9,17
Ahmedabad,2015-09-18,36.33,118.12710293078135,7.68,12.88,20.56,23.48347601937197,7.68,8.28,43.35,0.0,4.29,0.36,195.0,Moderate,2015,9,18
Ahmedabad,2015-09-19,24.46,118.12710293078135,8.45,10.99,19.44,23.48347601937197,8.45,12.59,44.55,0.0,2.52,0.17,220.0,Poor,2015,9,19
Ahmedabad,2015-09-20,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2015,9,20
Ahmedabad,2015-09-21,27.08,118.12710293078135,9.95,12.25,22.19,23.48347601937197,9.95,9.51,12.46,0.0,4.77,0.32,166.4635814889336,Moderate,2015,9,21
Ahmedabad,2015-09-22,59.29,118.12710293078135,9.21,9.68,18.89,23.48347601937197,9.21,5.98,7.69,0.0,3.24,0.19,217.0,Poor,2015,9,22
Ahmedabad,2015-09-23,65.32,118.12710293078135,10.61,9.62,20.23,23.48347601937197,10.61,3.69,4.74,0.0,3.63,0.24,254.0,Poor,2015,9,23
Ahmedabad,2015-09-24,47.39,118.12710293078135,9.26,10.48,19.74,23.48347601937197,9.26,7.72,7.71,0.0,3.41,0.21,241.0,Poor,2015,9,24
Ahmedabad,2015-09-25,43.88,118.12710293078135,8.69,19.75,28.44,23.48347601937197,8.69,4.83,11.53,0.0,3.24,0.16,244.0,Poor,2015,9,25
Ahmedabad,2015-09-26,28.35,118.12710293078135,9.05,13.62,22.68,23.48347601937197,9.05,7.47,15.95,0.0,3.26,0.21,243.0,Poor,2015,9,26
Ahmedabad,2015-09-27,3.59,118.12710293078135,11.26,14.17,25.44,23.48347601937197,11.26,9.6,20.38,0.0,4.02,0.46,244.0,Poor,2015,9,27
Ahmedabad,2015-09-28,3.04,118.12710293078135,16.31,21.5,37.81,23.48347601937197,16.31,13.73,30.05,0.02,9.33,0.81,327.0,Very Poor,2015,9,28
Ahmedabad,2015-09-29,19.14,118.12710293078135,10.33,30.6,40.93,23.48347601937197,10.33,10.96,29.36,0.0,8.36,1.0,390.0,Very Poor,2015,9,29
Ahmedabad,2015-09-30,69.12,118.12710293078135,8.85,32.41,41.26,23.48347601937197,8.85,15.63,28.45,0.0,7.16,0.73,231.0,Poor,2015,9,30
Ahmedabad,2015-10-01,76.41,118.12710293078135,17.96,34.7,52.67,23.48347601937197,17.96,15.44,31.49,0.0,7.51,1.15,396.0,Very Poor,2015,10,1
Ahmedabad,2015-10-02,102.49,118.12710293078135,33.31,37.85,71.17,23.48347601937197,33.31,27.32,24.85,19.81,51.29,15.05,731.0,Severe,2015,10,2
Ahmedabad,2015-10-03,127.94,118.12710293078135,11.14,28.38,39.52,23.48347601937197,11.14,25.59,15.17,8.14,29.23,3.24,466.0,Severe,2015,10,3
Ahmedabad,2015-10-04,87.18,118.12710293078135,7.83,21.51,29.34,23.48347601937197,7.83,6.98,23.17,5.59,17.26,2.28,230.0,Poor,2015,10,4
Ahmedabad,2015-10-05,99.73,118.12710293078135,20.16,30.23,50.39,23.48347601937197,20.16,32.74,20.91,8.58,27.22,4.15,309.0,Very Poor,2015,10,5
Ahmedabad,2015-10-06,84.15,118.12710293078135,15.83,32.1,47.93,23.48347601937197,15.83,19.37,23.12,8.34,23.83,4.0,519.0,Severe,2015,10,6
Ahmedabad,2015-10-07,92.12,118.12710293078135,18.21,32.5,50.71,23.48347601937197,18.21,31.75,29.97,6.26,26.4,4.3,397.0,Very Poor,2015,10,7
Ahmedabad,2015-10-08,94.02,118.12710293078135,27.14,36.97,64.11,23.48347601937197,27.14,24.88,23.51,10.85,41.2,6.14,517.0,Severe,2015,10,8
Ahmedabad,2015-10-09,150.27,118.12710293078135,15.9,34.86,50.77,23.48347601937197,15.9,26.35,31.96,9.13,37.83,5.06,653.0,Severe,2015,10,9
Ahmedabad,2015-10-10,118.91,118.12710293078135,5.42,29.22,34.64,23.48347601937197,5.42,79.47,24.89,6.23,12.93,1.74,355.0,Very Poor,2015,10,10
Ahmedabad,2015-10-11,91.41,118.12710293078135,5.19,23.45,28.63,23.48347601937197,5.19,25.44,6.25,0.69,1.25,0.05,227.0,Poor,2015,10,11
Ahmedabad,2015-10-12,95.9,118.12710293078135,10.38,33.63,44.01,23.48347601937197,10.38,30.06,27.34,3.24,11.06,1.76,316.0,Very Poor,2015,10,12
Ahmedabad,2015-10-13,137.87,118.12710293078135,20.2,32.98,53.18,23.48347601937197,20.2,21.89,17.41,12.76,39.39,12.08,536.0,Severe,2015,10,13
Ahmedabad,2015-10-14,90.71,118.12710293078135,18.12,25.73,43.85,23.48347601937197,18.12,17.89,26.02,7.32,43.71,6.04,370.0,Very Poor,2015,10,14
Ahmedabad,2015-10-15,108.68,118.12710293078135,17.03,32.87,49.9,23.48347601937197,17.03,22.59,19.56,12.47,51.84,7.46,551.0,Severe,2015,10,15
Ahmedabad,2015-10-16,98.79,118.12710293078135,17.72,31.2,48.92,23.48347601937197,17.72,26.09,30.19,8.22,41.58,5.48,393.0,Very Poor,2015,10,16
Ahmedabad,2015-10-17,145.75,118.12710293078135,20.61,34.71,55.33,23.48347601937197,20.61,24.66,95.94,20.08,51.51,7.31,671.0,Severe,2015,10,17
Ahmedabad,2015-10-18,179.43,118.12710293078135,52.33,39.42,91.75,23.48347601937197,52.33,39.15,112.01,31.75,102.65,14.97,969.0,Severe,2015,10,18
Ahmedabad,2015-10-19,170.52,118.12710293078135,15.49,35.22,48.6,23.48347601937197,15.49,34.03,53.98,10.76,31.62,4.83,471.0,Severe,2015,10,19
Ahmedabad,2015-10-20,203.4,118.12710293078135,23.03,36.63,59.66,23.48347601937197,23.03,94.3,5.36,0.0,0.0,0.0,529.0,Severe,2015,10,20
Ahmedabad,2015-10-21,92.71,118.12710293078135,12.92,30.65,43.57,23.48347601937197,12.92,42.08,72.86,13.33,17.97,5.17,166.4635814889336,Moderate,2015,10,21
Ahmedabad,2015-10-22,64.66,118.12710293078135,4.79,23.83,28.61,23.48347601937197,4.79,34.4,24.76,6.24,12.04,2.24,213.0,Poor,2015,10,22
Ahmedabad,2015-10-23,78.14,118.12710293078135,10.58,28.93,39.51,23.48347601937197,10.58,44.91,35.56,4.72,8.87,2.28,297.0,Poor,2015,10,23
Ahmedabad,2015-10-24,100.17,118.12710293078135,32.27,34.16,66.43,23.48347601937197,32.27,27.73,23.95,7.62,12.85,5.15,605.0,Severe,2015,10,24
Ahmedabad,2015-10-25,147.35,118.12710293078135,34.64,39.1,73.74,23.48347601937197,34.64,46.09,26.43,5.8,5.08,10.16,691.0,Severe,2015,10,25
Ahmedabad,2015-10-26,206.89,118.12710293078135,145.32,55.67,201.0,23.48347601937197,145.32,20.47,38.0,1.69,3.45,36.0,971.0,Severe,2015,10,26
Ahmedabad,2015-10-27,114.84,118.12710293078135,38.09,40.31,78.39,23.48347601937197,38.09,22.94,30.19,26.0,72.61,10.84,166.4635814889336,Moderate,2015,10,27
Ahmedabad,2015-10-28,89.64,118.12710293078135,5.42,25.75,31.18,23.48347601937197,5.42,44.92,43.04,6.48,17.42,2.14,270.0,Poor,2015,10,28
Ahmedabad,2015-10-29,51.72,118.12710293078135,1.89,21.15,23.04,23.48347601937197,1.89,37.31,66.58,3.96,11.1,0.75,188.0,Moderate,2015,10,29
Ahmedabad,2015-10-30,54.59,118.12710293078135,2.31,18.33,20.64,23.48347601937197,2.31,19.08,42.43,3.47,10.25,1.12,114.0,Moderate,2015,10,30
Ahmedabad,2015-10-31,46.5,118.12710293078135,1.22,12.1,13.32,23.48347601937197,1.22,13.73,61.56,1.9,4.5,0.22,143.0,Moderate,2015,10,31
Ahmedabad,2015-11-01,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336,Moderate,2015,11,1
Ahmedabad,2015-11-02,122.54,118.12710293078135,75.42,44.2,119.62,23.48347601937197,75.42,13.78,60.66,73.38,105.07,17.55,166.4635814889336,Moderate,2015,11,2
Ahmedabad,2015-11-03,147.18,118.12710293078135,33.06,36.87,69.93,23.48347601937197,33.06,21.24,131.12,25.83,60.82,9.26,557.0,Severe,2015,11,3
Ahmedabad,2015-11-04,214.67,118.12710293078135,57.37,42.21,99.57,23.48347601937197,57.37,22.18,34.49143047551845,41.22,93.71,13.41,166.4635814889336,Moderate,2015,11,4
Ahmedabad,2015-11-05,207.13,118.12710293078135,28.41,35.31,60.37,23.48347601937197,28.41,50.33,34.49143047551845,28.86,55.93,8.74,536.0,Severe,2015,11,5
Ahmedabad,2015-11-06,191.01,118.12710293078135,39.61,50.11,89.72,23.48347601937197,39.61,40.78,27.9,17.39,60.02,11.13,354.0,Very Poor,2015,11,6
Ahmedabad,2015-11-07,192.35,118.12710293078135,9.39,29.04,38.43,23.48347601937197,9.39,29.18,33.21,22.88,52.49,10.86,381.0,Very Poor,2015,11,7
Ahmedabad,2015-11-08,127.64,118.12710293078135,6.74,31.91,38.64,23.48347601937197,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Very Poor,2015,11,8
